ndpi_stat,1,2,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,3,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,27,0,27,0,0,0,0,0,W,0,0,0,0,0,0,0,0
router,3,3,5,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,0,0,0,0,0,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,283024,283024,283024,283024,0,283024,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,283017,283050,283050,283050,0,283050,0,0,W,0,70830,0,70830,0,0,0,0
router,3,3,5,283056,283056,283056,283056,0,283056,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,283061,283061,283061,283061,0,283061,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,283081,283078,283081,283078,283078,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,354943,354941,637993,637991,0,637991,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,354964,354964,638025,638025,0,638025,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,354969,354978,638039,638039,0,638039,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,354967,354967,638048,638048,0,638048,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,354967,354967,638058,638058,638058,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,353515,353515,991540,991540,0,991540,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,353529,353529,991568,991568,0,991568,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,353521,353521,991569,991569,0,991569,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,353503,353516,991574,991574,0,991574,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,353510,353510,991591,991591,991591,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,353955,353955,1345523,1345523,0,1345523,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,353986,353986,1345555,1345555,0,1345555,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,353988,353991,1345565,1345565,0,1345565,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,353980,353977,1345571,1345568,0,1345571,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,353977,353977,1345575,1345575,1345575,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,354653,354653,1700208,1700208,0,1700208,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,354675,354675,1700240,1700240,0,1700240,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,354671,354671,1700242,1700242,0,1700242,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,354684,354684,1700259,1700259,0,1700259,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,354689,354689,1700273,1700273,1700273,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,353003,353003,2053243,2053243,0,2053243,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,353021,353021,2053263,2053263,0,2053263,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,353008,353008,2053267,2053267,0,2053267,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,353002,353000,2053275,2053273,0,2053273,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,352995,352995,2053281,2053281,2053281,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,867466,867466,2920729,2920729,0,2920729,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,867538,867539,2920809,2920809,0,2920809,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,867590,867590,2920865,2920865,0,2920865,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,867632,867632,2920913,2920913,0,2920913,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,867674,867677,2920961,2920961,2920961,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3301200,3301204,6222009,6222009,0,6222009,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3301280,3301284,6222157,6222157,0,6222157,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3301300,3301300,6222213,6222213,0,6222213,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3301272,3301272,6222233,6222233,0,6222233,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3301292,3301292,6222305,6222305,6222305,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3294900,3294900,9517057,9517057,0,9517057,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3294940,3294936,9517153,9517149,0,9517149,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3295012,3295008,9517245,9517241,0,9517241,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3294984,3294984,9517289,9517289,0,9517289,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3294996,3295004,9517373,9517369,9517369,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3298096,3298096,12815245,12815245,0,12815245,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3298140,3298140,12815389,12815389,0,12815389,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3299868,3299872,12817165,12817161,0,12817161,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3299876,3299876,12817249,12817249,0,12817249,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3299864,3299864,12817289,12817289,12817289,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3301896,3301896,16117285,16117285,0,16117285,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3300308,3300312,16117477,16117477,0,16117477,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3300284,3300292,16117541,16117541,0,16117541,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3300316,3300320,16117621,16117609,0,16117609,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3300324,3300336,16117665,16117665,16117665,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3302356,3302356,19419833,19419833,0,19419833,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3302436,3302424,19419985,19419973,0,19419985,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3302440,3302444,19420065,19420065,0,19420065,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3302452,3302452,19420117,19420117,0,19420117,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3302472,3302468,19420173,19420169,19420169,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3300348,3300348,22720321,22720321,0,22720321,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3300428,3300424,22720501,22720497,0,22720501,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3300440,3300440,22720557,22720557,0,22720557,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3300460,3300460,22720633,22720633,0,22720633,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3300436,3300436,22720673,22720673,22720673,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3302248,3302248,26022745,26022745,0,26022745,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3302320,3302316,26022889,26022885,0,26022885,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3302320,3302304,26022953,26022937,0,26022950,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3302372,3302376,26023049,26023049,0,26023049,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3302392,3302388,26023109,26023097,26023097,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3296556,3296584,29319441,29319441,0,29319441,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3296596,3296604,29319577,29319577,0,29319577,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3296576,3296572,29319625,29319621,0,29319621,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3296556,3296560,29319669,29319669,0,29319669,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3296568,3296568,29319737,29319737,29319737,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3295352,3295352,32614929,32614929,0,32614929,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3295440,3295432,32615065,32615057,0,32615057,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3295476,3295476,32615145,32615145,0,32615145,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3295424,3295424,32615161,32615161,0,32615161,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3295456,3295444,32615249,32615237,32615249,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3250384,3250376,35865441,35865433,0,35865441,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3250424,3250428,35865573,35865573,0,35865573,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3250480,3250500,35865665,35865661,0,35865661,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3250460,3250472,35865721,35865721,0,35865721,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3250452,3250452,35865769,35865769,35865769,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3155016,3155016,39020589,39020589,0,39020589,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3154924,3154924,39020589,39020589,0,39020589,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3154868,3154868,39020589,39020589,0,39020589,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3154804,3154820,39020589,39020589,0,39020589,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3154740,3154744,39020589,39020589,39020589,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3158672,3158672,42179261,42179261,0,42179261,0,0,W,0,0,0,0,0,0,0,0
firewall,2,1,4,3158836,3158836,42179425,42179425,0,42179425,0,0,W,0,0,0,70830,0,0,0,0
router,3,3,5,3158892,3158892,42179481,42179481,0,42179481,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3158964,3158964,42179553,42179553,0,42179553,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3159032,3159024,42179621,42179613,42179613,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,3078538,3062167,45257963,45241580,0,45241580,0,0,W,0,71331,0,71331,0,0,0,0
firewall,2,1,4,3149993,3078478,45329478,45257963,0,45329478,0,0,W,0,0,71506,70830,71506,0,0,0
router,3,3,5,3062019,3062027,45241580,45241580,0,45241580,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,3061959,3061959,45241580,45241580,0,45241580,0,0,W,0,0,0,0,0,0,0,0
bridge,5,5,7,3061903,3061903,45241580,45241580,45241580,0,0,0,W,0,0,0,0,0,0,0,0
ndpi_stat,1,2,3,718191,719945,45976154,45961525,0,45961525,0,0,W,0,1738899,0,1810230,0,0,0,0
firewall,2,1,4,2455755,718191,47786384,45976154,0,47786384,0,0,W,0,0,1738724,70830,1810230,0,0,0
router,3,3,5,719945,719945,45961525,45961525,0,45961525,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,719945,393192,45961525,45634772,0,45961525,0,0,W,0,0,326753,0,326753,0,0,0
bridge,5,5,7,393192,376809,45634772,45618389,45618389,0,0,0,W,0,326753,0,326753,0,0,0,0
ndpi_stat,1,2,3,720677,724100,46696831,46685625,0,46685625,0,0,W,0,1788343,0,3598573,0,0,0,0
firewall,2,1,4,2509086,720743,50295470,46696897,0,50295470,0,0,W,0,0,1788343,70830,3598573,0,0,0
router,3,3,5,724100,724100,46685625,46685625,0,46685625,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,724100,409575,46685625,46044347,0,46685625,0,0,W,0,0,314525,0,641278,0,0,0
bridge,5,5,7,409575,409575,46044347,46027964,46027964,0,0,0,W,0,314525,0,641278,0,0,0,0
ndpi_stat,1,2,3,712973,724238,47409870,47409863,0,47409869,0,0,W,0,1925914,0,5524487,0,0,0,0
firewall,2,1,4,2638905,712994,52934425,47409937,0,52934424,0,0,W,0,0,1925914,70830,5524487,0,0,0
router,3,3,5,724371,724369,47409996,47409994,0,47409996,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,724402,409575,47410027,46453922,0,47410027,0,0,W,0,0,314827,0,956105,0,0,0
bridge,5,5,7,409575,409575,46453922,46437539,46437539,0,0,0,W,0,314876,0,956154,0,0,0,0
ndpi_stat,1,2,3,711413,695018,48121350,48104955,0,48104955,0,0,W,0,2410758,0,7935245,0,0,0,0
firewall,2,1,4,3122240,711354,56056725,48121350,0,56056709,0,0,W,0,0,2410872,70830,7935359,0,0,0
router,3,3,5,694921,694928,48104955,48104955,0,48104955,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,694879,393192,48104955,46847114,0,48104955,0,0,W,0,0,301736,0,1257841,0,0,0
bridge,5,5,7,393192,409575,46847114,46847114,46847114,0,0,0,W,0,301687,0,1257841,0,0,0,0
ndpi_stat,1,2,3,705049,705061,48826399,48810016,0,48810016,0,0,W,0,2443113,0,10378358,0,0,0,0
firewall,2,1,4,3148092,705049,59204873,48826399,0,59204873,0,0,W,0,0,2443115,70830,10378474,0,0,0
router,3,3,5,705061,705061,48810016,48810016,0,48810016,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,705061,641838,48810016,47488952,0,48810016,0,0,W,0,0,63223,0,1321064,0,0,0
bridge,5,5,7,641838,641838,47488952,47488952,47488952,0,0,0,W,0,63223,0,1321064,0,0,0,0
ndpi_stat,1,2,3,704016,704016,49530415,49514032,0,49514032,0,0,W,0,2440476,0,12818834,0,0,0,0
firewall,2,1,4,3144433,704016,62349377,49530415,0,62349372,0,0,W,0,0,2440483,70830,12818957,0,0,0
router,3,3,5,704016,704016,49514032,49514032,0,49514032,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,704016,704016,49514032,48192968,0,49514032,0,0,W,0,0,0,0,1321064,0,0,0
bridge,5,5,7,704016,704016,48192968,48192968,48192968,0,0,0,W,0,0,0,1321064,0,0,0,0
ndpi_stat,1,2,3,290030,289998,49820445,49804030,0,49804030,0,0,W,0,2499222,0,15318056,0,0,0,0
firewall,2,1,4,2789129,290030,65138558,49820445,0,65138558,0,0,W,0,0,2499156,70830,15318113,0,0,0
router,3,3,5,289998,289998,49804030,49804030,0,49804030,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,289998,289998,49804030,48482966,0,49804030,0,0,W,0,0,0,0,1321064,0,0,0
bridge,5,5,7,289998,289966,48482966,48482934,48482934,0,0,0,W,0,0,0,1321064,0,0,0,0
ndpi_stat,1,2,3,525989,526020,50346434,50330050,0,50330050,0,0,W,0,1270671,0,16588727,0,0,0,0
firewall,2,1,4,1796633,525989,66935223,50346434,0,66935223,0,0,W,0,0,1270676,70830,16588789,0,0,0
router,3,3,5,526020,526020,50330050,50330050,0,50330050,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,526020,526020,50330050,49008986,0,50330050,0,0,W,0,0,0,0,1321064,0,0,0
bridge,5,5,7,526020,526049,49008986,49008983,49008983,0,0,0,W,0,0,0,1321064,0,0,0,0
ndpi_stat,1,2,3,588434,588435,50934868,50918485,0,50918485,0,0,W,0,1210011,0,17798738,0,0,0,0
firewall,2,1,4,1798405,588434,68733650,50934868,0,68733650,0,0,W,0,0,1209990,70830,17798779,0,0,0
router,3,3,5,588435,588435,50918485,50918485,0,50918485,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,588435,552320,50918485,49561306,0,50918485,0,0,W,0,0,36115,0,1357179,0,0,0
bridge,5,5,7,552320,552323,49561306,49561306,49561306,0,0,0,W,0,36115,0,1357179,0,0,0,0
ndpi_stat,1,2,3,612656,616243,51547524,51534728,0,51534728,0,0,W,0,1182453,0,18981191,0,0,0,0
firewall,2,1,4,1794568,612703,70528762,51547571,0,70528762,0,0,W,0,0,1182412,70830,18981191,0,0,0
router,3,3,5,616243,616243,51534728,51534728,0,51534728,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,616243,425962,51534728,49987268,0,51534728,0,0,W,0,0,190281,0,1547460,0,0,0
bridge,5,5,7,425962,425962,49987268,49987268,49987268,0,0,0,W,0,190281,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1794741,1807582,53342312,53342310,0,53342310,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1794781,1794788,72323586,53342395,0,72323586,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1807716,1807716,53342444,53342444,0,53342444,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1807750,1807747,53342478,51795015,0,53342475,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1807793,1807793,51795061,51795061,51795061,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1791832,1791832,55134227,55134227,0,55134227,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1791830,1791830,74115466,55134275,0,74115466,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1791834,1791832,55134312,55134310,0,55134310,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1791804,1791811,55134332,53586872,0,55134332,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1791811,1791811,53586905,53586905,53586905,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1791650,1791650,56925925,56925925,0,56925925,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1791679,1791675,75907182,56925987,0,75907182,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1791680,1791680,56926012,56926012,0,56926012,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1791686,1791683,56926051,55378588,0,56926048,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1791680,1791680,55378624,55378624,55378624,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1794805,1794805,58720792,58720792,0,58720792,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1794842,1794845,77702048,58720857,0,77702048,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1794837,1794838,58720889,58720889,0,58720889,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1794838,1794827,58720922,57173451,0,58720922,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1794845,1794850,57173493,57173493,57173493,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1789314,1789314,60510171,60510169,0,60510169,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1789343,1789341,79491423,60510230,0,79491423,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1789330,1789325,60510252,60510247,0,60510247,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1789323,1789323,60510276,58962816,0,60510276,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1789312,1789312,58962838,58962838,58962838,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1794205,1794205,62304435,62304435,0,62304435,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1794266,1794267,81285710,62304519,0,81285710,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1794278,1794278,62304554,62304554,0,62304554,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1794287,1794289,62304587,60757127,0,62304587,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1794278,1794291,60757154,60757154,60757154,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1816509,1816512,64121028,64121028,0,64121028,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1816609,1816609,83102354,64121163,0,83102354,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1816615,1816615,64121202,64121202,0,64121202,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1816615,1816618,64121232,62573772,0,64121232,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1816678,1816678,62573862,62573862,62573862,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1886126,1886126,66007289,66007289,0,66007289,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1886200,1886192,84988601,66007402,0,84988593,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1886306,1886306,66007538,66007538,0,66007538,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1886235,1886240,66007562,64460102,0,66007562,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1887432,1887425,64461346,64461339,64461339,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1888228,1888228,67895630,67895630,0,67895630,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1888184,1888184,86876913,67895722,0,86876913,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1888203,1888203,67895765,67895765,0,67895765,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1886968,1886972,67895778,66348318,0,67895778,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1886972,1886972,66348357,66348357,66348357,0,0,0,W,0,0,0,1547460,0,0,0,0
ndpi_stat,1,2,3,1885260,1885260,69780982,69780982,0,69780982,0,0,W,0,0,0,18981191,0,0,0,0
firewall,2,1,4,1885341,1885341,88762297,69781106,0,88762297,0,0,W,0,0,0,70830,18981191,0,0,0
router,3,3,5,1885361,1885361,69781139,69781139,0,69781139,0,0,W,0,0,0,0,0,0,0,0
payload_scan,4,4,6,1885353,1885352,69781170,68233709,0,69781169,0,0,W,0,0,0,0,1547460,0,0,0
bridge,5,5,7,1885356,1885358,68233736,68233736,68233736,0,0,0,W,0,0,0,1547460,0,0,0,0
