feature,500_64,500_256,500_imix,1000_64,1000_256,1000_imix,1500_64,1500_256,1500_imix,2000_64,2000_256,2000_imix,2500_64,2500_256,2500_imix,3000_64,3000_256,3000_imix,3500_64,3500_256,3500_imix,4000_64,4000_256,4000_imix,4500_64,4500_256,4500_imix,5000_64,5000_256,5000_imix,5500_64,5500_256,5500_imix,6000_64,6000_256,6000_imix,6500_64,6500_256,6500_imix,7000_64,7000_256,7000_imix,7500_64,7500_256,7500_imix,8000_64,8000_256,8000_imix,8500_64,8500_256,8500_imix,9000_64,9000_256,9000_imix,9500_64,9500_256,9500_imix,10000_64,10000_256,10000_imix
cpu-clock,0.04922285660907201,0.07784494297457793,0.17291953053197637,-0.1062879005125922,0.06271098482008033,0.14951103684519393,-0.10590479739985163,0.0015301153691145949,0.17159390859379353,-0.05356983722700441,-0.07100813084458832,0.11135459791052807,-0.07687072603943895,0.05136367385328324,0.1093962317116762,-0.10298009562560075,-0.02835738285249799,0.049545395934268675,0.0011114988319988217,-0.05665874546479692,0.14613122588540972,-0.07550931363663264,-0.10192940390616989,0.12948196033770365,-0.10001489718717023,-0.09212066997159513,0.08863072645013523,-0.10125045490663273,-0.10390706883371491,0.2716209182771576,-0.05841680981695678,-0.10391056232875759,0.13879604499552317,-0.08805015061177028,-0.10283998469467467,0.04734418914167208,-0.08584902222678724,-0.10211753863272677,0.08488439297550746,-0.008879510166380299,-0.05987811526915881,0.1390769272237666,-0.09705895084782028,-0.09189032232519004,0.003315672917393658,-0.08191143165996816,-0.07998614302212002,0.163560232556078,-0.09889258272108666,-0.10133100218275688,0.12832575984094433,-0.010584361880907448,-0.10535272412510502,0.13331061310064735,-0.10096733719004204,-0.09818656566897356,0.14195717362026578,-0.10232295091379859,-0.015195203826928953,0.14545008321492453
cycles,0.08174558999813443,0.13160571610714578,0.24077511071880603,-0.08765255611031987,0.10482442167038006,0.18739533222086743,-0.09424223062609115,0.03606736216596333,0.20417579231603888,-0.048941806914295324,-0.04224793941303515,0.13595037239016888,-0.07918916399284455,0.07188038228585221,0.12928441012251685,-0.10839189919011344,-0.0036709934757999598,0.06229200350024165,-0.005888711575777191,-0.04119625533265062,0.15335633866742235,-0.08265560986515824,-0.09017587433710832,0.1364672710399876,-0.10761057618078534,-0.08775092331941524,0.08509190789057913,-0.10648962687990268,-0.09389422301560732,0.26758641277842193,-0.06468027731682818,-0.10665742066971944,0.12922921887515731,-0.08978127732383266,-0.10088784873126283,0.04035244156522585,-0.09023076975739189,-0.10411385913059014,0.0680819666645771,-0.014139748933117039,-0.05916655008034399,0.116183950776455,-0.10302330538942774,-0.10053947066459977,-0.02004323103151091,-0.09634383928809252,-0.08968210264128679,0.14954353509290752,-0.12165025758263556,-0.1095296319712168,0.10042393206077573,-0.05508773745446063,-0.116131062251586,0.0996200260158697,-0.14644912737996293,-0.11491833327272212,0.1122198820776582,-0.1507847246311191,-0.02830695264706664,0.11799254137505298
dTLB-load-misses,-0.42756445870996523,-0.4291987619244952,-0.4267554309330268,-0.4182823456505565,-0.42799849077270297,-0.42905888373616896,-0.41158489547035915,-0.4276969215628825,-0.42751302858665924,-0.4001552572250491,-0.4231699914502702,-0.4269377821068384,-0.38377390761885943,-0.4211589378035568,-0.42544374620219566,-0.3622993385580571,-0.42224159145708173,-0.42458385362950235,-0.30222841857681443,-0.4222769574676406,-0.42269499149487755,-0.21267681215131828,-0.42417954164372995,-0.4176244145099688,0.024968087629788846,-0.4210958266915028,-0.40752219472200596,0.2281267366500955,-0.4242223523573626,-0.39625407863411655,0.40541237003129926,-0.4188846911432427,-0.3835090112806897,0.6197963831611927,-0.42296347068817547,-0.3817632284098746,0.838795701049556,-0.4164775044054554,-0.3735313984952605,1.0721818709185313,-0.41373311079638764,-0.35786463025541565,1.3760528962947853,-0.4136445158930424,-0.3521395287790575,1.8051219044110927,-0.4107442680858963,-0.347169763646128,2.53818155240314,-0.40772174800558275,-0.3458474111109909,3.8048813418663032,-0.4079324756856867,-0.3510526608656071,3.413866476813724,-0.3962333597464692,-0.3482101058363251,2.912545656232868,-0.38503323714493753,-0.33928164554058876
dTLB-store-misses,-0.45443297082666945,-0.45796310307957455,-0.40402840679397384,-0.40146190523713204,-0.4340059082497243,-0.4691831991050241,-0.30909647188477035,-0.4071769031276459,-0.4470387748915306,-0.28476718203366796,-0.4209348780159948,-0.45662737736225917,-0.2409267558117795,-0.3953366487334427,-0.38051963416922235,0.08588716362338178,-0.3548450777028237,-0.41695632355799095,0.10716336612062036,-0.37373605570485613,-0.4136647137546065,0.2348110402060709,-0.35568467672513626,-0.36491072507259353,0.3819126052744226,-0.3410584801205323,-0.32590753412698303,0.4207154373624357,-0.3547878323149387,-0.3822560776017324,0.3924552975432336,-0.2526525194302128,-0.36898468851040556,0.39816075453576666,-0.29611130973286826,-0.319553296071754,0.4731140490731236,-0.2932394994406401,-0.32450502212380183,0.5180039740729028,0.10598029477099809,-0.3187136970494414,0.7134874328020153,0.13001381678469495,-0.22436375691706828,1.066968162093581,-0.22601433226775086,-0.31490687875509243,2.4393977139412377,-0.22289445862802126,-0.22474539283630127,1.7514417241359093,-0.16952267532328918,-0.2691678138350199,2.8190586672921865,-0.10294628921309608,-0.2607527418159328,2.0113071624396253,0.03194292643980026,-0.24543960055670952
dTLB-stores,0.5461487845239574,0.9456912225798474,1.042066754569172,0.08059077776705015,0.6397133159707911,0.9219648234888201,-0.10795214743919221,0.35604510292632024,0.6205591068418953,-0.34256924538371025,0.10102391339264916,0.4624960369657252,-0.5261365797868914,-0.1228620369175402,0.2920571623494963,-0.6568036424065886,-0.23495189091719385,0.19479584093120356,-0.7775824446617721,-0.37228623543592043,0.07916534804041347,-0.734724358810563,-0.44502359117919177,0.0756037730626022,-0.5174116614523325,-0.596105840142194,-0.06815452804311312,-0.27711765973794344,-0.6675297533274981,-0.07619322604692999,0.01275801995431228,-0.7802982142716698,-0.14116076933320543,0.31501703441734047,-0.8587030395416938,-0.18791885910366624,0.6392062832161383,-0.943148758693862,-0.2756696874238504,0.9995874355016493,-1.1092026086220592,-0.29728196396738144,1.3843627693070246,-1.1131505249703886,-0.3461566464821267,1.7679122785220258,-1.2055238603548675,-0.41127413514564737,2.143925069019097,-1.316290040129974,-0.5184323780386831,2.4791289589001204,-1.3624569988306803,-0.5875306790850512,2.838853596399917,-1.3936102856688126,-0.6211506153047759,3.218595500974646,-1.4587830792859542,-0.7061209236792936
iTLB-load-misses,0.05891039425972295,0.3356161599352171,0.12425069941585577,-0.1138208110742091,0.20001441931359423,0.4207069472298594,-0.11427754591154296,0.08884356753566228,0.2933486350048901,-0.11471615221896052,-0.04761710405829565,0.2285315461699564,-0.11294822245940331,-0.11330500540206351,0.086515705057322,-0.11135787267448233,-0.11877507494669039,-0.02949252444665451,-0.11627817617588727,-0.11769480442328263,-0.07650601889052583,-0.11070160151800214,-0.12245326792366112,-0.0951937159626921,-0.11093770112214857,-0.12275814570042921,-0.11595507800165267,-0.09309791091628719,-0.11994957095413944,-0.10980901639975829,-0.10730568690043758,-0.10976237830674726,1.8980490805731878,-0.11077647357145713,-0.10721115519122876,-0.11704383096220028,-0.11492695762427102,-0.11740358428898527,-0.11924338509535591,-0.08701404364591311,-0.1180687359753231,-0.11862214609803833,-0.10737798666248555,-0.11056876104033844,-0.11997605943112864,-0.11050733227173692,-0.10013827249736346,-0.11729959022210054,-0.08198695942859911,-0.09764639581930745,-0.11039583568824832,-0.06701536600914075,1.422167851488758,-0.11809917475697312,-0.08466511287604848,-0.10639123730523385,-0.11680512844413006,-0.09494003903393088,-0.08369597146592833,-0.11442208419060537
iTLB-loads,0.14123781190125753,0.29171412077515113,0.4588673778198219,-0.08455849923024873,0.03749660862755122,0.5334707569364937,-0.08327439786602488,0.06070683172792056,0.23766363884789815,-0.07348721735485118,-0.045224255458711435,0.13391152253143637,-0.07990590533551127,-0.04954582038986712,0.042378376420153,-0.08444754996223505,-0.05594086344455707,0.0010761472717173701,-0.043769183091318956,-0.07359998546332411,-0.015564424089874913,-0.05339266796116098,-0.09256867261274435,-0.05214858108704042,-0.06108636310374875,-0.08577348465702146,-0.08542790496976575,0.01667634189062402,-0.07741045622543316,-0.0689364785258312,-0.007017692771903322,-0.09507685360603713,0.20561021343470096,0.10286755357311776,-0.08179749941312149,-0.08530422381853738,0.06287125187441688,-0.06437664549451501,-0.08361633987236211,0.006652712119749052,-0.057232240170617905,-0.08975310758183991,-0.00019522220929181632,-0.09010596263093257,-0.05113003042986568,0.05945001297058531,-0.10281056323872818,-0.08885823807589352,0.05203823809917985,-0.0195549600574488,-0.09005685393853306,0.025103029738285744,0.13669798611499298,-0.0765792461355602,4.486473132795032e-05,-0.10100991118408,-0.05942939944538056,0.018444254817005894,-0.05990047912432388,-0.055111472195143354
instructions,1.4942041918776674,2.057283331154549,2.175486138636472,0.8183394870631132,1.6879389834679595,1.9975390691169634,0.39910831221351856,1.351156751377124,1.6570924452635154,-0.04552661763561968,1.0379417247343208,1.450377362114676,-0.4592373551676606,0.7566118015273589,1.23246665178902,-0.8138026686378992,0.57985823739604,1.0843393078705277,-1.1542920529107799,0.3773979725368104,0.9260142519934901,-1.3424074193418327,0.23227249899249913,0.8675292510964647,-1.3632365683841294,0.02476515979645289,0.6833620022351705,-1.3529288957185095,-0.1250642651802628,0.620368048852788,-1.2869422364712253,-0.3073111203797296,0.507633240911523,-1.2026380852413325,-0.45335123394615734,0.41428465866721254,-1.0984310938648973,-0.6014321574772982,0.2826680646494284,-0.9610484443718426,-0.8220689137668864,0.20768225678985153,-0.8076522176129431,-0.8938930604050225,0.11008565824973532,-0.6564962321329159,-1.0481990738393714,-0.005016658188228782,-0.5144464794934418,-1.2134125909917937,-0.15590659327534354,-0.4091252017798986,-1.3308622974926183,-0.2742349486240729,-0.28833511366103887,-1.448047281694529,-0.36153621931886715,-0.14868328891677268,-1.595379513580082,-0.49286096087122555
minor-faults,-0.013701026949330744,-0.011910043034385535,0.03644652266913478,0.05196838326532647,0.09077303475580573,0.028685592371038928,0.05555035109521687,0.05256537790364154,-0.004746107374604732,-0.02922288754552244,-0.013104032311015656,0.014954715689792418,-0.03877480175856349,0.010178758583271889,0.05555035109521687,-0.015492010864275919,0.008387774668326702,0.021521656711258122,0.033461549477559444,-0.022655946524056718,-0.01787998941753618,-0.10205623341996045,0.0048058068384363006,-0.01250703767270061,0.005999796115066418,0.0042088122001212236,-0.04116278031182374,0.012566737136532148,-0.017282994779221125,0.03883450122239503,-0.01847698405585126,-0.017879989417536202,-0.019670973332481398,0.035849528030819706,0.0024178282851760467,0.031670565562614245,0.010178758583271899,-0.005940096651234877,0.005999796115066441,-0.041759774950138794,-0.011313048396070472,-0.02683490899226218,0.0340585441158745,-0.014895016225960853,0.005999796115066424,0.00958176394495682,-0.031013871460467638,0.008387774668326693,-0.005343102012919813,-0.044744748141714134,0.02987958164766906,-0.004746107374604744,0.028088597732723864,-0.04116278031182376,-0.020267967970796445,-0.014298021587645801,0.005999796115066421,-0.04116278031182376,0.0071937853916965505,-0.04175977495013882
node-load-misses,-0.8439975340457762,-0.40096003303736755,0.8530651090601047,-0.6734552000021066,-0.4207979283935888,0.8440157798477652,-0.6670721121772076,-0.48025864277905833,0.9176993911708725,-0.7316357653770499,-0.4056656842277841,0.9664245110956546,-0.5600428262833624,-0.4805499870366263,1.1064904700749378,-0.6382731737473039,-0.4685430721792783,1.0841629056085902,-0.4977039837776756,-0.4623630424732904,1.0228216964697272,-0.6451859784041446,-0.40432373492019813,1.1628964840628764,-0.5053230775437721,-0.4053655113563504,0.9358333640510142,-0.5224682456709557,-0.4790226368378607,0.9655857927784133,-0.4953555724894002,-0.42288148126589326,1.0363206470703779,-0.5132511727951681,-0.37612514223316185,0.6779495530340041,-0.459431942669879,-0.438684700085491,1.1070201869068799,-0.5070888003169116,-0.48522915238544584,0.9866508654619663,-0.46913458930828,-0.5417499383536382,1.1129883298800909,-0.5516291572693532,-0.4299090579029881,1.0271565458777845,-0.4911796381309255,-0.4414568848393199,0.9555476588131158,-0.4612506371262126,-0.4436463810780127,0.898806157498281,-0.3864016487728332,-0.24942570464654362,1.0799781426362498,-0.5360907968657264,-0.37126940460702845,1.0227863820142644
node-loads,-0.14190669034694428,0.13471373705412987,-0.07039560396287028,-0.005146070311676298,-0.033955271054193124,-0.10316468508262176,-0.14527286993983118,0.08545864100574926,-0.17003997226646467,-0.02597146677488174,0.1306945731437643,-0.13175665711249826,-0.11985537965483423,0.04423062188860053,-0.1829460407017201,0.022066369574978303,-0.07018010615630672,0.07269883413398474,0.00405888820482844,-0.007144834103878972,0.04789841186537253,0.05840847356379613,0.01714973086378393,0.09360947772147336,-0.09697539767844882,-0.04739272765503094,-0.1763274885904969,0.12262508901365048,0.04393723330858031,0.14221072399933685,0.03469116577275119,-0.06901477364009072,-0.015831386250377468,0.01425652135638685,0.02994675221619997,-0.03894850235928661,-0.08220124885979027,0.09470341036202078,0.06372884611740773,0.14540294753150382,-0.007004197985137703,-0.10427030133918765,-0.11165131757724805,-0.10195261810233171,0.0220330496329996,0.05289510498261961,-0.018214843918152375,-0.049004201212546145,-0.04237872547701569,0.0210594149647909,-0.17275013845623852,0.12916488489837857,-0.007781374813627857,-0.093174327933762,0.23158865563481945,0.28019898916958624,0.014429179237549185,0.034203482985608435,0.19314090440355558,0.06140510470928293
node-store-misses,0.5991714098148416,0.10169544045086605,-0.11261599036462268,0.3217310013629223,-0.06875279916749656,-0.2833913231313606,0.3867571192599296,-0.045398348373500985,-0.28345674176103564,0.4263353902133395,0.2008700830382534,-0.2416215280838363,0.12881146245117744,0.06211716949745619,-0.2503549151454565,0.13051234682272894,0.024010817711735154,-0.19648267360804655,0.18801532230710458,-0.005852786734928642,-0.14754953861110345,0.17659977142880706,0.25928891933807985,-0.2938583038793698,0.16243663810415707,0.13957282703272442,-0.26396199011786853,0.07121035902228923,0.06129943662651801,-0.28649870804092586,0.005039415105968431,0.16191328906675662,-0.14427860712735058,-0.10277048659852654,0.18045947057963546,-0.3415811942273243,-0.04837489602371611,0.23168225761520553,-0.1480401783336664,0.16825889614523717,0.0031095655305542597,-0.25961165124447716,0.15638541485921423,0.1403578505888251,-0.26566287448942,-0.12583055355898431,0.17087564133223945,-0.22382766081222064,-0.0600521214207139,0.2998484697366156,-0.34243163641310004,0.010403742739323155,0.12325087892879755,-0.19255755582754308,-0.13570876663991804,0.0004601110287144031,-0.12311568042746943,-0.07192560270673685,0.2304393036513794,-0.2573547085206877
node-stores,0.11944336200824965,0.6959665519054399,0.27489181683965225,0.12276230505258023,0.26895589644125767,-0.03753217607917154,0.12182635079889148,0.23911003941737932,-0.34180967243463845,0.1459210152376032,0.16581620072226405,-0.40027602532131573,0.10779319458733405,0.1287659589824918,-0.3632380987690921,0.13266371584160364,0.16909819820394903,-0.4058363324994799,0.12300860880355094,0.19996005820058163,-0.3535091006057482,0.10146934578116053,0.17922128236884605,-0.45885321489592984,0.1040986383227731,0.1982913502877549,-0.31964849244104687,0.1143017712067356,0.147706717432141,-0.24141626353896847,0.08106923760700972,0.14036686565321324,-0.312123912848891,0.057239349700591496,0.11345818085966088,-0.11083832996183542,0.06778730783591305,0.18428898204506888,-0.37331192218379494,0.10153092171890321,0.09606913604112725,-0.27027690555896383,0.11650618977792367,0.12403076937007951,-0.44750476956995344,0.09316890937344689,0.10880919756008832,-0.3993462286614012,0.10020088146366125,0.09236226458901775,-0.3253935274324392,0.07246092151058267,0.13508980778866533,-0.2500061068540727,0.12154310148527511,0.14901828490606017,-0.33795501873194644,0.10382154660293101,0.13918460764855373,-0.3102027435913194
page-faults,-0.013701026949330744,-0.011910043034385535,0.03644652266913478,0.05196838326532647,0.09077303475580573,0.028685592371038928,0.05555035109521687,0.05256537790364154,-0.004746107374604732,-0.02922288754552244,-0.013104032311015656,0.014954715689792418,-0.03877480175856349,0.010178758583271889,0.05555035109521687,-0.015492010864275919,0.008387774668326702,0.021521656711258122,0.033461549477559444,-0.022655946524056718,-0.01787998941753618,-0.10205623341996045,0.0048058068384363006,-0.01250703767270061,0.005999796115066418,0.0042088122001212236,-0.04116278031182374,0.012566737136532148,-0.017282994779221125,0.03883450122239503,-0.01847698405585126,-0.017879989417536202,-0.019670973332481398,0.035849528030819706,0.0024178282851760467,0.031670565562614245,0.010178758583271899,-0.005940096651234877,0.005999796115066441,-0.041759774950138794,-0.011313048396070472,-0.02683490899226218,0.0340585441158745,-0.014895016225960853,0.005999796115066424,0.00958176394495682,-0.031013871460467638,0.008387774668326693,-0.005343102012919813,-0.044744748141714134,0.02987958164766906,-0.004746107374604744,0.028088597732723864,-0.04116278031182376,-0.020267967970796445,-0.014298021587645801,0.005999796115066421,-0.04116278031182376,0.0071937853916965505,-0.04175977495013882
ref-cycles,0.08029770418636446,0.13015618245592617,0.2394571957964381,-0.08784380707422826,0.10213792966054387,0.18510268385704093,-0.09437604871520525,0.034833107407995244,0.2027619882956358,-0.049785761564643434,-0.04410008512946827,0.13550120216179468,-0.07978034157271544,0.0716294398648376,0.1292825155145117,-0.10870995325302059,-0.003332196141272898,0.06263945453328275,-0.006087609849834341,-0.04151731002801772,0.15325793476513794,-0.08259223571778772,-0.0897073320686962,0.13723883591704622,-0.10827092920322187,-0.08723348894952151,0.08472853006116049,-0.10815807320371203,-0.09404340136423091,0.2677447691483071,-0.06455403807083566,-0.10607890406735924,0.1290005745065031,-0.09029603683824228,-0.10170758180973216,0.03966068187880214,-0.09103456619248142,-0.1037094907643792,0.06906550703767765,-0.015685889112864535,-0.05896577030469189,0.1170710088401688,-0.10385680981331227,-0.1002861907680481,-0.020834221908642175,-0.09709642324229455,-0.08879324781699824,0.14890418083753929,-0.1214754280351831,-0.10843993017845795,0.10011967253884248,-0.050931181993565604,-0.11484093740924445,0.10096941218517519,-0.14111931847552361,-0.11250011423902562,0.11139493707078459,-0.14538734704666745,-0.027836877720491482,0.11801343112483995
task-clock,0.049224538342109936,0.07782421345420097,0.1729127961192461,-0.10628139003281399,0.06271195834746228,0.1495112994405486,-0.10590179174850194,0.0015317814653021619,0.17159570531365953,-0.05357788771339107,-0.07104081663446435,0.11136104635277921,-0.0768660722255581,0.05135662716243623,0.10939850499759098,-0.10297703002206446,-0.028362532150046617,0.04955881907780747,0.0011159904738531805,-0.05665493340881037,0.14612600764404354,-0.07551453806186281,-0.10195132082631148,0.12948782535106024,-0.10001857590308184,-0.09214363558809453,0.08862706571777557,-0.10124310628207774,-0.10391132527693829,0.27160910623351037,-0.0584147837558671,-0.10392517719402704,0.13879454163321345,-0.08803385890751333,-0.10283454171067674,0.047381644445334034,-0.0858214899513675,-0.10212955231091417,0.08486022591428861,-0.008869419216528404,-0.05985961711506569,0.13907213753638445,-0.09706075252548242,-0.09188096839254498,0.00331453190623264,-0.08188751587835263,-0.07999415395913628,0.16357237350551315,-0.09888329020246758,-0.10134438209096673,0.1283337393755604,-0.01057229201129844,-0.1053597200598528,0.13331772361131294,-0.10094886020033073,-0.09819988191528975,0.14191919959105556,-0.10230846332353029,-0.015197839161869524,0.14545211274897862
